mode,position,alpha,sample_idx,correct,n_steps,logit_margin,predicted_word,expected_word,neg_word
swap,0,0,11,0,4,0.0,timpus,rompus,timpus
swap,1,-1200,11,0,4,0.0,timpus,rompus,timpus
swap,1,-600,11,0,4,0.0,timpus,rompus,timpus
swap,1,-300,11,0,4,0.0,timpus,rompus,timpus
swap,1,-100,11,0,4,0.0,timpus,rompus,timpus
swap,1,100,11,0,4,0.0,timpus,rompus,timpus
swap,1,300,11,0,4,0.0,timpus,rompus,timpus
swap,1,600,11,0,4,0.0,timpus,rompus,timpus
swap,1,1200,11,0,4,0.0,timpus,rompus,timpus
swap,2,-1200,11,0,4,0.0,timpus,rompus,timpus
swap,2,-600,11,0,4,0.0,timpus,rompus,timpus
swap,2,-300,11,0,4,0.0,timpus,rompus,timpus
swap,2,-100,11,0,4,0.0,timpus,rompus,timpus
swap,2,100,11,0,4,0.0,timpus,rompus,timpus
swap,2,300,11,0,4,0.0,timpus,rompus,timpus
swap,2,600,11,0,4,0.0,timpus,rompus,timpus
swap,2,1200,11,0,4,0.0,timpus,rompus,timpus
swap,3,-1200,11,0,4,0.0,timpus,rompus,timpus
swap,3,-600,11,0,4,0.0,timpus,rompus,timpus
swap,3,-300,11,0,4,0.0,timpus,rompus,timpus
swap,3,-100,11,0,4,0.0,timpus,rompus,timpus
swap,3,100,11,0,4,0.0,timpus,rompus,timpus
swap,3,300,11,0,4,0.0,timpus,rompus,timpus
swap,3,600,11,0,4,0.0,timpus,rompus,timpus
swap,3,1200,11,0,4,0.0,timpus,rompus,timpus
swap,4,-1200,11,0,4,0.0,timpus,rompus,timpus
swap,4,-600,11,0,4,0.0,timpus,rompus,timpus
swap,4,-300,11,0,4,0.0,timpus,rompus,timpus
swap,4,-100,11,0,4,0.0,timpus,rompus,timpus
swap,4,100,11,0,4,0.0,timpus,rompus,timpus
swap,4,300,11,0,4,0.0,timpus,rompus,timpus
swap,4,600,11,0,4,0.0,timpus,rompus,timpus
swap,4,1200,11,0,4,0.0,timpus,rompus,timpus
swap,5,-1200,11,0,4,0.0,timpus,rompus,timpus
swap,5,-600,11,0,4,0.0,timpus,rompus,timpus
swap,5,-300,11,0,4,0.0,timpus,rompus,timpus
swap,5,-100,11,0,4,0.0,timpus,rompus,timpus
swap,5,100,11,0,4,0.0,timpus,rompus,timpus
swap,5,300,11,0,4,0.0,timpus,rompus,timpus
swap,5,600,11,0,4,0.0,timpus,rompus,timpus
swap,5,1200,11,0,4,0.0,timpus,rompus,timpus
swap,0,0,12,0,4,0.0,hilpus,yumpus,hilpus
swap,1,-1200,12,0,4,0.0,hilpus,yumpus,hilpus
swap,1,-600,12,0,4,0.0,hilpus,yumpus,hilpus
swap,1,-300,12,0,4,0.0,hilpus,yumpus,hilpus
swap,1,-100,12,0,4,0.0,hilpus,yumpus,hilpus
swap,1,100,12,0,4,0.0,hilpus,yumpus,hilpus
swap,1,300,12,0,4,0.0,hilpus,yumpus,hilpus
swap,1,600,12,0,4,0.0,hilpus,yumpus,hilpus
swap,1,1200,12,0,4,0.0,hilpus,yumpus,hilpus
swap,2,-1200,12,0,4,0.0,hilpus,yumpus,hilpus
swap,2,-600,12,0,4,0.0,hilpus,yumpus,hilpus
swap,2,-300,12,0,4,0.0,hilpus,yumpus,hilpus
swap,2,-100,12,0,4,0.0,hilpus,yumpus,hilpus
swap,2,100,12,0,4,0.0,hilpus,yumpus,hilpus
swap,2,300,12,0,4,0.0,hilpus,yumpus,hilpus
swap,2,600,12,0,4,0.0,hilpus,yumpus,hilpus
swap,2,1200,12,0,4,0.0,hilpus,yumpus,hilpus
swap,3,-1200,12,0,4,0.0,hilpus,yumpus,hilpus
swap,3,-600,12,0,4,0.0,hilpus,yumpus,hilpus
swap,3,-300,12,0,4,0.0,hilpus,yumpus,hilpus
swap,3,-100,12,0,4,0.0,hilpus,yumpus,hilpus
swap,3,100,12,0,4,0.0,hilpus,yumpus,hilpus
swap,3,300,12,0,4,0.0,hilpus,yumpus,hilpus
swap,3,600,12,0,4,0.0,hilpus,yumpus,hilpus
swap,3,1200,12,0,4,0.0,hilpus,yumpus,hilpus
swap,4,-1200,12,0,4,0.0,hilpus,yumpus,hilpus
swap,4,-600,12,0,4,0.0,hilpus,yumpus,hilpus
swap,4,-300,12,0,4,0.0,hilpus,yumpus,hilpus
swap,4,-100,12,0,4,0.0,hilpus,yumpus,hilpus
swap,4,100,12,0,4,0.0,hilpus,yumpus,hilpus
swap,4,300,12,0,4,0.0,hilpus,yumpus,hilpus
swap,4,600,12,0,4,0.0,hilpus,yumpus,hilpus
swap,4,1200,12,0,4,0.0,hilpus,yumpus,hilpus
swap,5,-1200,12,0,4,0.0,hilpus,yumpus,hilpus
swap,5,-600,12,0,4,0.0,hilpus,yumpus,hilpus
swap,5,-300,12,0,4,0.0,hilpus,yumpus,hilpus
swap,5,-100,12,0,4,0.0,hilpus,yumpus,hilpus
swap,5,100,12,0,4,0.0,hilpus,yumpus,hilpus
swap,5,300,12,0,4,0.0,hilpus,yumpus,hilpus
swap,5,600,12,0,4,0.0,hilpus,yumpus,hilpus
swap,5,1200,12,0,4,0.0,hilpus,yumpus,hilpus
swap,0,0,13,1,4,0.0,kerpus,kerpus,shumpus
swap,1,-1200,13,1,4,0.0,kerpus,kerpus,shumpus
swap,1,-600,13,1,4,0.0,kerpus,kerpus,shumpus
swap,1,-300,13,1,4,0.0,kerpus,kerpus,shumpus
swap,1,-100,13,1,4,0.0,kerpus,kerpus,shumpus
swap,1,100,13,1,4,0.0,kerpus,kerpus,shumpus
swap,1,300,13,1,4,0.0,kerpus,kerpus,shumpus
swap,1,600,13,1,4,0.0,kerpus,kerpus,shumpus
swap,1,1200,13,1,4,0.0,kerpus,kerpus,shumpus
swap,2,-1200,13,1,4,0.0,kerpus,kerpus,shumpus
swap,2,-600,13,1,4,0.0,kerpus,kerpus,shumpus
swap,2,-300,13,1,4,0.0,kerpus,kerpus,shumpus
swap,2,-100,13,1,4,0.0,kerpus,kerpus,shumpus
swap,2,100,13,1,4,0.0,kerpus,kerpus,shumpus
swap,2,300,13,1,4,0.0,kerpus,kerpus,shumpus
swap,2,600,13,1,4,0.0,kerpus,kerpus,shumpus
swap,2,1200,13,1,4,0.0,kerpus,kerpus,shumpus
swap,3,-1200,13,1,4,0.0,kerpus,kerpus,shumpus
swap,3,-600,13,1,4,0.0,kerpus,kerpus,shumpus
swap,3,-300,13,1,4,0.0,kerpus,kerpus,shumpus
swap,3,-100,13,1,4,0.0,kerpus,kerpus,shumpus
swap,3,100,13,1,4,0.0,kerpus,kerpus,shumpus
swap,3,300,13,1,4,0.0,kerpus,kerpus,shumpus
swap,3,600,13,1,4,0.0,kerpus,kerpus,shumpus
swap,3,1200,13,1,4,0.0,kerpus,kerpus,shumpus
swap,4,-1200,13,1,4,0.0,kerpus,kerpus,shumpus
swap,4,-600,13,1,4,0.0,kerpus,kerpus,shumpus
swap,4,-300,13,1,4,0.0,kerpus,kerpus,shumpus
swap,4,-100,13,1,4,0.0,kerpus,kerpus,shumpus
swap,4,100,13,1,4,0.0,kerpus,kerpus,shumpus
swap,4,300,13,1,4,0.0,kerpus,kerpus,shumpus
swap,4,600,13,1,4,0.0,kerpus,kerpus,shumpus
swap,4,1200,13,1,4,0.0,kerpus,kerpus,shumpus
swap,5,-1200,13,1,4,0.0,kerpus,kerpus,shumpus
swap,5,-600,13,1,4,0.0,kerpus,kerpus,shumpus
swap,5,-300,13,1,4,0.0,kerpus,kerpus,shumpus
swap,5,-100,13,1,4,0.0,kerpus,kerpus,shumpus
swap,5,100,13,1,4,0.0,kerpus,kerpus,shumpus
swap,5,300,13,1,4,0.0,kerpus,kerpus,shumpus
swap,5,600,13,1,4,0.0,kerpus,kerpus,shumpus
swap,5,1200,13,1,4,0.0,kerpus,kerpus,shumpus
swap,0,0,14,1,5,0.0,bompus,bompus,tumpus
swap,1,-1200,14,1,5,0.0,bompus,bompus,tumpus
swap,1,-600,14,1,5,0.0,bompus,bompus,tumpus
swap,1,-300,14,1,5,0.0,bompus,bompus,tumpus
swap,1,-100,14,1,5,0.0,bompus,bompus,tumpus
swap,1,100,14,1,5,0.0,bompus,bompus,tumpus
swap,1,300,14,1,5,0.0,bompus,bompus,tumpus
swap,1,600,14,1,5,0.0,bompus,bompus,tumpus
swap,1,1200,14,1,5,0.0,bompus,bompus,tumpus
swap,2,-1200,14,1,5,0.0,bompus,bompus,tumpus
swap,2,-600,14,1,5,0.0,bompus,bompus,tumpus
swap,2,-300,14,1,5,0.0,bompus,bompus,tumpus
swap,2,-100,14,1,5,0.0,bompus,bompus,tumpus
swap,2,100,14,1,5,0.0,bompus,bompus,tumpus
swap,2,300,14,1,5,0.0,bompus,bompus,tumpus
swap,2,600,14,1,5,0.0,bompus,bompus,tumpus
swap,2,1200,14,1,5,0.0,bompus,bompus,tumpus
swap,3,-1200,14,1,5,0.0,bompus,bompus,tumpus
swap,3,-600,14,1,5,0.0,bompus,bompus,tumpus
swap,3,-300,14,1,5,0.0,bompus,bompus,tumpus
swap,3,-100,14,1,5,0.0,bompus,bompus,tumpus
swap,3,100,14,1,5,0.0,bompus,bompus,tumpus
swap,3,300,14,1,5,0.0,bompus,bompus,tumpus
swap,3,600,14,1,5,0.0,bompus,bompus,tumpus
swap,3,1200,14,1,5,0.0,bompus,bompus,tumpus
swap,4,-1200,14,1,5,0.0,bompus,bompus,tumpus
swap,4,-600,14,1,5,0.0,bompus,bompus,tumpus
swap,4,-300,14,1,5,0.0,bompus,bompus,tumpus
swap,4,-100,14,1,5,0.0,bompus,bompus,tumpus
swap,4,100,14,1,5,0.0,bompus,bompus,tumpus
swap,4,300,14,1,5,0.0,bompus,bompus,tumpus
swap,4,600,14,1,5,0.0,bompus,bompus,tumpus
swap,4,1200,14,1,5,0.0,bompus,bompus,tumpus
swap,5,-1200,14,1,5,0.0,bompus,bompus,tumpus
swap,5,-600,14,1,5,0.0,bompus,bompus,tumpus
swap,5,-300,14,1,5,0.0,bompus,bompus,tumpus
swap,5,-100,14,1,5,0.0,bompus,bompus,tumpus
swap,5,100,14,1,5,0.0,bompus,bompus,tumpus
swap,5,300,14,1,5,0.0,bompus,bompus,tumpus
swap,5,600,14,1,5,0.0,bompus,bompus,tumpus
swap,5,1200,14,1,5,0.0,bompus,bompus,tumpus
swap,0,0,15,1,4,0.0,vumpus,vumpus,rompus
swap,1,-1200,15,1,4,0.0,vumpus,vumpus,rompus
swap,1,-600,15,1,4,0.0,vumpus,vumpus,rompus
swap,1,-300,15,1,4,0.0,vumpus,vumpus,rompus
swap,1,-100,15,1,4,0.0,vumpus,vumpus,rompus
swap,1,100,15,1,4,0.0,vumpus,vumpus,rompus
swap,1,300,15,1,4,0.0,vumpus,vumpus,rompus
swap,1,600,15,1,4,0.0,vumpus,vumpus,rompus
swap,1,1200,15,1,4,0.0,vumpus,vumpus,rompus
swap,2,-1200,15,1,4,0.0,vumpus,vumpus,rompus
swap,2,-600,15,1,4,0.0,vumpus,vumpus,rompus
swap,2,-300,15,1,4,0.0,vumpus,vumpus,rompus
swap,2,-100,15,1,4,0.0,vumpus,vumpus,rompus
swap,2,100,15,1,4,0.0,vumpus,vumpus,rompus
swap,2,300,15,1,4,0.0,vumpus,vumpus,rompus
swap,2,600,15,1,4,0.0,vumpus,vumpus,rompus
swap,2,1200,15,1,4,0.0,vumpus,vumpus,rompus
swap,3,-1200,15,1,4,0.0,vumpus,vumpus,rompus
swap,3,-600,15,1,4,0.0,vumpus,vumpus,rompus
swap,3,-300,15,1,4,0.0,vumpus,vumpus,rompus
swap,3,-100,15,1,4,0.0,vumpus,vumpus,rompus
swap,3,100,15,1,4,0.0,vumpus,vumpus,rompus
swap,3,300,15,1,4,0.0,vumpus,vumpus,rompus
swap,3,600,15,1,4,0.0,vumpus,vumpus,rompus
swap,3,1200,15,1,4,0.0,vumpus,vumpus,rompus
swap,4,-1200,15,1,4,0.0,vumpus,vumpus,rompus
swap,4,-600,15,1,4,0.0,vumpus,vumpus,rompus
swap,4,-300,15,1,4,0.0,vumpus,vumpus,rompus
swap,4,-100,15,1,4,0.0,vumpus,vumpus,rompus
swap,4,100,15,1,4,0.0,vumpus,vumpus,rompus
swap,4,300,15,1,4,0.0,vumpus,vumpus,rompus
swap,4,600,15,1,4,0.0,vumpus,vumpus,rompus
swap,4,1200,15,1,4,0.0,vumpus,vumpus,rompus
swap,5,-1200,15,1,4,0.0,vumpus,vumpus,rompus
swap,5,-600,15,1,4,0.0,vumpus,vumpus,rompus
swap,5,-300,15,1,4,0.0,vumpus,vumpus,rompus
swap,5,-100,15,1,4,0.0,vumpus,vumpus,rompus
swap,5,100,15,1,4,0.0,vumpus,vumpus,rompus
swap,5,300,15,1,4,0.0,vumpus,vumpus,rompus
swap,5,600,15,1,4,0.0,vumpus,vumpus,rompus
swap,5,1200,15,1,4,0.0,vumpus,vumpus,rompus
swap,0,0,16,1,3,0.0,lempus,lempus,grimpus
swap,1,-1200,16,1,3,0.0,lempus,lempus,grimpus
swap,1,-600,16,1,3,0.0,lempus,lempus,grimpus
swap,1,-300,16,1,3,0.0,lempus,lempus,grimpus
swap,1,-100,16,1,3,0.0,lempus,lempus,grimpus
swap,1,100,16,1,3,0.0,lempus,lempus,grimpus
swap,1,300,16,1,3,0.0,lempus,lempus,grimpus
swap,1,600,16,1,3,0.0,lempus,lempus,grimpus
swap,1,1200,16,1,3,0.0,lempus,lempus,grimpus
swap,2,-1200,16,1,3,0.0,lempus,lempus,grimpus
swap,2,-600,16,1,3,0.0,lempus,lempus,grimpus
swap,2,-300,16,1,3,0.0,lempus,lempus,grimpus
swap,2,-100,16,1,3,0.0,lempus,lempus,grimpus
swap,2,100,16,1,3,0.0,lempus,lempus,grimpus
swap,2,300,16,1,3,0.0,lempus,lempus,grimpus
swap,2,600,16,1,3,0.0,lempus,lempus,grimpus
swap,2,1200,16,1,3,0.0,lempus,lempus,grimpus
swap,3,-1200,16,1,3,0.0,lempus,lempus,grimpus
swap,3,-600,16,1,3,0.0,lempus,lempus,grimpus
swap,3,-300,16,1,3,0.0,lempus,lempus,grimpus
swap,3,-100,16,1,3,0.0,lempus,lempus,grimpus
swap,3,100,16,1,3,0.0,lempus,lempus,grimpus
swap,3,300,16,1,3,0.0,lempus,lempus,grimpus
swap,3,600,16,1,3,0.0,lempus,lempus,grimpus
swap,3,1200,16,1,3,0.0,lempus,lempus,grimpus
swap,4,-1200,16,1,3,0.0,lempus,lempus,grimpus
swap,4,-600,16,1,3,0.0,lempus,lempus,grimpus
swap,4,-300,16,1,3,0.0,lempus,lempus,grimpus
swap,4,-100,16,1,3,0.0,lempus,lempus,grimpus
swap,4,100,16,1,3,0.0,lempus,lempus,grimpus
swap,4,300,16,1,3,0.0,lempus,lempus,grimpus
swap,4,600,16,1,3,0.0,lempus,lempus,grimpus
swap,4,1200,16,1,3,0.0,lempus,lempus,grimpus
swap,5,-1200,16,1,3,0.0,lempus,lempus,grimpus
swap,5,-600,16,1,3,0.0,lempus,lempus,grimpus
swap,5,-300,16,1,3,0.0,lempus,lempus,grimpus
swap,5,-100,16,1,3,0.0,lempus,lempus,grimpus
swap,5,100,16,1,3,0.0,lempus,lempus,grimpus
swap,5,300,16,1,3,0.0,lempus,lempus,grimpus
swap,5,600,16,1,3,0.0,lempus,lempus,grimpus
swap,5,1200,16,1,3,0.0,lempus,lempus,grimpus
swap,0,0,17,1,3,0.0,fompus,fompus,bompus
swap,1,-1200,17,1,3,0.0,fompus,fompus,bompus
swap,1,-600,17,1,3,0.0,fompus,fompus,bompus
swap,1,-300,17,1,3,0.0,fompus,fompus,bompus
swap,1,-100,17,1,3,0.0,fompus,fompus,bompus
swap,1,100,17,1,3,0.0,fompus,fompus,bompus
swap,1,300,17,1,3,0.0,fompus,fompus,bompus
swap,1,600,17,1,3,0.0,fompus,fompus,bompus
swap,1,1200,17,1,3,0.0,fompus,fompus,bompus
swap,2,-1200,17,1,3,0.0,fompus,fompus,bompus
swap,2,-600,17,1,3,0.0,fompus,fompus,bompus
swap,2,-300,17,1,3,0.0,fompus,fompus,bompus
swap,2,-100,17,1,3,0.0,fompus,fompus,bompus
swap,2,100,17,1,3,0.0,fompus,fompus,bompus
swap,2,300,17,1,3,0.0,fompus,fompus,bompus
swap,2,600,17,1,3,0.0,fompus,fompus,bompus
swap,2,1200,17,1,3,0.0,fompus,fompus,bompus
swap,3,-1200,17,1,3,0.0,fompus,fompus,bompus
swap,3,-600,17,1,3,0.0,fompus,fompus,bompus
swap,3,-300,17,1,3,0.0,fompus,fompus,bompus
swap,3,-100,17,1,3,0.0,fompus,fompus,bompus
swap,3,100,17,1,3,0.0,fompus,fompus,bompus
swap,3,300,17,1,3,0.0,fompus,fompus,bompus
swap,3,600,17,1,3,0.0,fompus,fompus,bompus
swap,3,1200,17,1,3,0.0,fompus,fompus,bompus
swap,4,-1200,17,1,3,0.0,fompus,fompus,bompus
swap,4,-600,17,1,3,0.0,fompus,fompus,bompus
swap,4,-300,17,1,3,0.0,fompus,fompus,bompus
swap,4,-100,17,1,3,0.0,fompus,fompus,bompus
swap,4,100,17,1,3,0.0,fompus,fompus,bompus
swap,4,300,17,1,3,0.0,fompus,fompus,bompus
swap,4,600,17,1,3,0.0,fompus,fompus,bompus
swap,4,1200,17,1,3,0.0,fompus,fompus,bompus
swap,5,-1200,17,1,3,0.0,fompus,fompus,bompus
swap,5,-600,17,1,3,0.0,fompus,fompus,bompus
swap,5,-300,17,1,3,0.0,fompus,fompus,bompus
swap,5,-100,17,1,3,0.0,fompus,fompus,bompus
swap,5,100,17,1,3,0.0,fompus,fompus,bompus
swap,5,300,17,1,3,0.0,fompus,fompus,bompus
swap,5,600,17,1,3,0.0,fompus,fompus,bompus
swap,5,1200,17,1,3,0.0,fompus,fompus,bompus
swap,0,0,18,1,4,0.0,numpus,numpus,terpus
swap,1,-1200,18,1,4,0.0,numpus,numpus,terpus
swap,1,-600,18,1,4,0.0,numpus,numpus,terpus
swap,1,-300,18,1,4,0.0,numpus,numpus,terpus
swap,1,-100,18,1,4,0.0,numpus,numpus,terpus
swap,1,100,18,1,4,0.0,numpus,numpus,terpus
swap,1,300,18,1,4,0.0,numpus,numpus,terpus
swap,1,600,18,1,4,0.0,numpus,numpus,terpus
swap,1,1200,18,1,4,0.0,numpus,numpus,terpus
swap,2,-1200,18,1,4,0.0,numpus,numpus,terpus
swap,2,-600,18,1,4,0.0,numpus,numpus,terpus
swap,2,-300,18,1,4,0.0,numpus,numpus,terpus
swap,2,-100,18,1,4,0.0,numpus,numpus,terpus
swap,2,100,18,1,4,0.0,numpus,numpus,terpus
swap,2,300,18,1,4,0.0,numpus,numpus,terpus
swap,2,600,18,1,4,0.0,numpus,numpus,terpus
swap,2,1200,18,1,4,0.0,numpus,numpus,terpus
swap,3,-1200,18,1,4,0.0,numpus,numpus,terpus
swap,3,-600,18,1,4,0.0,numpus,numpus,terpus
swap,3,-300,18,1,4,0.0,numpus,numpus,terpus
swap,3,-100,18,1,4,0.0,numpus,numpus,terpus
swap,3,100,18,1,4,0.0,numpus,numpus,terpus
swap,3,300,18,1,4,0.0,numpus,numpus,terpus
swap,3,600,18,1,4,0.0,numpus,numpus,terpus
swap,3,1200,18,1,4,0.0,numpus,numpus,terpus
swap,4,-1200,18,1,4,0.0,numpus,numpus,terpus
swap,4,-600,18,1,4,0.0,numpus,numpus,terpus
swap,4,-300,18,1,4,0.0,numpus,numpus,terpus
swap,4,-100,18,1,4,0.0,numpus,numpus,terpus
swap,4,100,18,1,4,0.0,numpus,numpus,terpus
swap,4,300,18,1,4,0.0,numpus,numpus,terpus
swap,4,600,18,1,4,0.0,numpus,numpus,terpus
swap,4,1200,18,1,4,0.0,numpus,numpus,terpus
swap,5,-1200,18,1,4,0.0,numpus,numpus,terpus
swap,5,-600,18,1,4,0.0,numpus,numpus,terpus
swap,5,-300,18,1,4,0.0,numpus,numpus,terpus
swap,5,-100,18,1,4,0.0,numpus,numpus,terpus
swap,5,100,18,1,4,0.0,numpus,numpus,terpus
swap,5,300,18,1,4,0.0,numpus,numpus,terpus
swap,5,600,18,1,4,0.0,numpus,numpus,terpus
swap,5,1200,18,1,4,0.0,numpus,numpus,terpus
swap,0,0,19,0,4,0.0,numpus,yimpus,numpus
swap,1,-1200,19,0,4,0.0,numpus,yimpus,numpus
swap,1,-600,19,0,4,0.0,numpus,yimpus,numpus
swap,1,-300,19,0,4,0.0,numpus,yimpus,numpus
swap,1,-100,19,0,4,0.0,numpus,yimpus,numpus
swap,1,100,19,0,4,0.0,numpus,yimpus,numpus
swap,1,300,19,0,4,0.0,numpus,yimpus,numpus
swap,1,600,19,0,4,0.0,numpus,yimpus,numpus
swap,1,1200,19,0,4,0.0,numpus,yimpus,numpus
swap,2,-1200,19,0,4,0.0,numpus,yimpus,numpus
swap,2,-600,19,0,4,0.0,numpus,yimpus,numpus
swap,2,-300,19,0,4,0.0,numpus,yimpus,numpus
swap,2,-100,19,0,4,0.0,numpus,yimpus,numpus
swap,2,100,19,0,4,0.0,numpus,yimpus,numpus
swap,2,300,19,0,4,0.0,numpus,yimpus,numpus
swap,2,600,19,0,4,0.0,numpus,yimpus,numpus
swap,2,1200,19,0,4,0.0,numpus,yimpus,numpus
swap,3,-1200,19,0,4,0.0,numpus,yimpus,numpus
swap,3,-600,19,0,4,0.0,numpus,yimpus,numpus
swap,3,-300,19,0,4,0.0,numpus,yimpus,numpus
swap,3,-100,19,0,4,0.0,numpus,yimpus,numpus
swap,3,100,19,0,4,0.0,numpus,yimpus,numpus
swap,3,300,19,0,4,0.0,numpus,yimpus,numpus
swap,3,600,19,0,4,0.0,numpus,yimpus,numpus
swap,3,1200,19,0,4,0.0,numpus,yimpus,numpus
swap,4,-1200,19,0,4,0.0,numpus,yimpus,numpus
swap,4,-600,19,0,4,0.0,numpus,yimpus,numpus
swap,4,-300,19,0,4,0.0,numpus,yimpus,numpus
swap,4,-100,19,0,4,0.0,numpus,yimpus,numpus
swap,4,100,19,0,4,0.0,numpus,yimpus,numpus
swap,4,300,19,0,4,0.0,numpus,yimpus,numpus
swap,4,600,19,0,4,0.0,numpus,yimpus,numpus
swap,4,1200,19,0,4,0.0,numpus,yimpus,numpus
swap,5,-1200,19,0,4,0.0,numpus,yimpus,numpus
swap,5,-600,19,0,4,0.0,numpus,yimpus,numpus
swap,5,-300,19,0,4,0.0,numpus,yimpus,numpus
swap,5,-100,19,0,4,0.0,numpus,yimpus,numpus
swap,5,100,19,0,4,0.0,numpus,yimpus,numpus
swap,5,300,19,0,4,0.0,numpus,yimpus,numpus
swap,5,600,19,0,4,0.0,numpus,yimpus,numpus
swap,5,1200,19,0,4,0.0,numpus,yimpus,numpus
swap,0,0,20,1,4,0.0,jelpus,jelpus,lempus
swap,1,-1200,20,1,4,0.0,jelpus,jelpus,lempus
swap,1,-600,20,1,4,0.0,jelpus,jelpus,lempus
swap,1,-300,20,1,4,0.0,jelpus,jelpus,lempus
swap,1,-100,20,1,4,0.0,jelpus,jelpus,lempus
swap,1,100,20,1,4,0.0,jelpus,jelpus,lempus
swap,1,300,20,1,4,0.0,jelpus,jelpus,lempus
swap,1,600,20,1,4,0.0,jelpus,jelpus,lempus
swap,1,1200,20,1,4,0.0,jelpus,jelpus,lempus
swap,2,-1200,20,1,4,0.0,jelpus,jelpus,lempus
swap,2,-600,20,1,4,0.0,jelpus,jelpus,lempus
swap,2,-300,20,1,4,0.0,jelpus,jelpus,lempus
swap,2,-100,20,1,4,0.0,jelpus,jelpus,lempus
swap,2,100,20,1,4,0.0,jelpus,jelpus,lempus
swap,2,300,20,1,4,0.0,jelpus,jelpus,lempus
swap,2,600,20,1,4,0.0,jelpus,jelpus,lempus
swap,2,1200,20,1,4,0.0,jelpus,jelpus,lempus
swap,3,-1200,20,1,4,0.0,jelpus,jelpus,lempus
swap,3,-600,20,1,4,0.0,jelpus,jelpus,lempus
swap,3,-300,20,1,4,0.0,jelpus,jelpus,lempus
swap,3,-100,20,1,4,0.0,jelpus,jelpus,lempus
swap,3,100,20,1,4,0.0,jelpus,jelpus,lempus
swap,3,300,20,1,4,0.0,jelpus,jelpus,lempus
swap,3,600,20,1,4,0.0,jelpus,jelpus,lempus
swap,3,1200,20,1,4,0.0,jelpus,jelpus,lempus
swap,4,-1200,20,1,4,0.0,jelpus,jelpus,lempus
swap,4,-600,20,1,4,0.0,jelpus,jelpus,lempus
swap,4,-300,20,1,4,0.0,jelpus,jelpus,lempus
swap,4,-100,20,1,4,0.0,jelpus,jelpus,lempus
swap,4,100,20,1,4,0.0,jelpus,jelpus,lempus
swap,4,300,20,1,4,0.0,jelpus,jelpus,lempus
swap,4,600,20,1,4,0.0,jelpus,jelpus,lempus
swap,4,1200,20,1,4,0.0,jelpus,jelpus,lempus
swap,5,-1200,20,1,4,0.0,jelpus,jelpus,lempus
swap,5,-600,20,1,4,0.0,jelpus,jelpus,lempus
swap,5,-300,20,1,4,0.0,jelpus,jelpus,lempus
swap,5,-100,20,1,4,0.0,jelpus,jelpus,lempus
swap,5,100,20,1,4,0.0,jelpus,jelpus,lempus
swap,5,300,20,1,4,0.0,jelpus,jelpus,lempus
swap,5,600,20,1,4,0.0,jelpus,jelpus,lempus
swap,5,1200,20,1,4,0.0,jelpus,jelpus,lempus
swap,0,0,21,0,3,0.0,fompus,gorpus,fompus
swap,1,-1200,21,0,3,0.0,fompus,gorpus,fompus
swap,1,-600,21,0,3,0.0,fompus,gorpus,fompus
swap,1,-300,21,0,3,0.0,fompus,gorpus,fompus
swap,1,-100,21,0,3,0.0,fompus,gorpus,fompus
swap,1,100,21,0,3,0.0,fompus,gorpus,fompus
swap,1,300,21,0,3,0.0,fompus,gorpus,fompus
swap,1,600,21,0,3,0.0,fompus,gorpus,fompus
swap,1,1200,21,0,3,0.0,fompus,gorpus,fompus
swap,2,-1200,21,0,3,0.0,fompus,gorpus,fompus
swap,2,-600,21,0,3,0.0,fompus,gorpus,fompus
swap,2,-300,21,0,3,0.0,fompus,gorpus,fompus
swap,2,-100,21,0,3,0.0,fompus,gorpus,fompus
swap,2,100,21,0,3,0.0,fompus,gorpus,fompus
swap,2,300,21,0,3,0.0,fompus,gorpus,fompus
swap,2,600,21,0,3,0.0,fompus,gorpus,fompus
swap,2,1200,21,0,3,0.0,fompus,gorpus,fompus
swap,3,-1200,21,0,3,0.0,fompus,gorpus,fompus
swap,3,-600,21,0,3,0.0,fompus,gorpus,fompus
swap,3,-300,21,0,3,0.0,fompus,gorpus,fompus
swap,3,-100,21,0,3,0.0,fompus,gorpus,fompus
swap,3,100,21,0,3,0.0,fompus,gorpus,fompus
swap,3,300,21,0,3,0.0,fompus,gorpus,fompus
swap,3,600,21,0,3,0.0,fompus,gorpus,fompus
swap,3,1200,21,0,3,0.0,fompus,gorpus,fompus
swap,4,-1200,21,0,3,0.0,fompus,gorpus,fompus
swap,4,-600,21,0,3,0.0,fompus,gorpus,fompus
swap,4,-300,21,0,3,0.0,fompus,gorpus,fompus
swap,4,-100,21,0,3,0.0,fompus,gorpus,fompus
swap,4,100,21,0,3,0.0,fompus,gorpus,fompus
swap,4,300,21,0,3,0.0,fompus,gorpus,fompus
swap,4,600,21,0,3,0.0,fompus,gorpus,fompus
swap,4,1200,21,0,3,0.0,fompus,gorpus,fompus
swap,5,-1200,21,0,3,0.0,fompus,gorpus,fompus
swap,5,-600,21,0,3,0.0,fompus,gorpus,fompus
swap,5,-300,21,0,3,0.0,fompus,gorpus,fompus
swap,5,-100,21,0,3,0.0,fompus,gorpus,fompus
swap,5,100,21,0,3,0.0,fompus,gorpus,fompus
swap,5,300,21,0,3,0.0,fompus,gorpus,fompus
swap,5,600,21,0,3,0.0,fompus,gorpus,fompus
